latitude,housing_median_age,total_rooms,households,median_income,ocean_proximity_INLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,target
34.1,29,1020.0,278.0,2.4866,0,0,0,250300
33.5,4,2796.0,397.0,5.8677,0,0,0,245700
38.11,52,1009.0,194.0,2.2667,0,1,0,94100
33.82,32,1489.0,275.0,2.7931,0,0,0,167200
37.35,25,1852.0,339.0,4.675,0,0,0,212500
34.27,36,1386.0,266.0,3.8347,0,0,0,158400
37.35,35,2250.0,321.0,4.5273,0,0,0,270200
37.35,34,530.0,93.0,5.5327,0,0,0,500301
38.05,34,2862.0,423.0,4.9776,0,1,0,208600
34.27,46,838.0,143.0,3.8,0,0,1,221500
38.63,36,136.0,14.0,10.5264,1,0,0,350300
40.66,25,2826.0,375.0,3.3469,0,0,0,136300
38.14,37,3901.0,575.0,3.6987,1,0,0,99800
37.76,50,3158.0,544.0,5.5519,0,1,0,376900
34.12,30,3109.0,523.0,2.6725,1,0,0,77500
33.92,41,2085.0,326.0,3.5976,0,0,0,151500
34.15,34,1834.0,295.0,3.6621,1,0,0,377500
34.18,39,2198.0,380.0,4.0171,0,0,0,229100
32.82,24,1946.0,321.0,3.4146,0,0,1,187800
37.16,21,1241.0,185.0,5.0386,0,0,0,394400
34.15,35,2207.0,384.0,3.7167,0,0,0,198500
33.34,19,1458.0,155.0,2.0857,1,0,0,63100
34.28,32,673.0,143.0,2.0708,0,0,0,139100
34.15,14,1811.0,343.0,3.0431,1,0,0,177800
34.09,28,3718.0,523.0,4.4375,1,0,0,128600
34.09,36,1840.0,303.0,3.8313,1,0,0,118100
40.09,16,2465.0,389.0,3.4361,1,0,0,85100
33.79,36,2447.0,455.0,3.6009,0,0,0,168300
34.21,45,1153.0,187.0,5.1194,0,0,0,181600
35.07,45,1156.0,177.0,2.9389,1,0,0,30300
34.07,45,4192.0,809.0,3.8719,0,0,0,500301
35.36,31,1724.0,312.0,1.8743,1,0,0,47000
38.58,18,4505.0,668.0,4.0585,0,0,0,186000
33.85,36,1726.0,257.0,6.2493,0,0,0,228300
38.69,35,3497.0,510.0,2.9713,1,0,0,84700
34.24,17,2597.0,541.0,2.825,0,0,0,164000
38.7,31,1188.0,185.0,3.925,1,0,0,91600
34.27,25,3902.0,484.0,5.953,0,0,0,226100
33.93,17,385.0,46.0,8.1118,1,0,0,244500
38.01,30,908.0,93.0,2.8417,1,0,0,123500
38.43,11,5677.0,962.0,3.3341,0,0,0,142600
33.89,36,1113.0,217.0,2.55,0,0,0,126900
33.79,32,2848.0,488.0,4.4477,0,0,0,315400
37.94,47,2746.0,430.0,4.242,0,1,0,143600
40.78,43,2687.0,395.0,3.2038,0,0,1,82300
33.89,35,2108.0,312.0,6.8745,0,0,0,379600
39.21,22,1833.0,285.0,3.8917,0,0,0,119100
33.84,16,3044.0,529.0,5.437,0,0,0,348900
37.74,42,695.0,123.0,2.6456,0,1,0,83800
36.78,4,7216.0,1115.0,3.7213,1,0,0,84800
34.05,52,616.0,251.0,2.8313,0,0,0,225300
32.73,52,2326.0,412.0,2.5429,0,0,1,221400
33.74,16,1890.0,441.0,3.4691,0,0,0,159700
32.77,34,2639.0,429.0,3.8446,0,0,1,185800
38.35,16,1515.0,197.0,5.3366,0,0,0,258100
33.84,43,3105.0,537.0,4.135,0,0,1,418900
34.08,52,2476.0,375.0,4.1141,0,0,0,342300
37.95,29,1004.0,133.0,5.0188,0,1,0,197400
36.75,11,5825.0,888.0,2.9611,1,0,0,75000
37.71,41,1929.0,299.0,4.2167,0,0,1,243900
38.73,9,6657.0,1043.0,3.9455,1,0,0,139500
37.39,24,6164.0,970.0,5.7228,0,0,0,264400
37.47,37,1319.0,267.0,3.4989,0,1,0,321100
33.83,16,1467.0,290.0,3.5933,0,0,0,260300
37.8,52,1064.0,247.0,2.8875,0,1,0,500301
34.16,31,6431.0,862.0,7.1317,0,0,0,446400
36.79,27,2685.0,423.0,3.2937,1,0,0,81400
32.57,10,2566.0,350.0,4.8547,0,0,1,161000
34.13,52,2494.0,438.0,3.8349,0,0,0,193900
37.69,35,2141.0,425.0,3.8909,0,0,1,256400
32.71,43,1221.0,208.0,1.5841,0,0,1,72300
37.74,25,575.0,85.0,9.4531,1,0,0,419100
34.17,16,1946.0,357.0,3.026,0,0,1,67800
33.91,32,2453.0,431.0,3.4204,0,0,0,204500
34.07,26,1664.0,239.0,3.3278,1,0,0,97100
37.4,17,5178.0,885.0,3.9619,0,0,0,232700
34.12,18,1758.0,310.0,2.4071,1,0,0,73800
32.76,18,2300.0,548.0,2.0391,0,0,1,125300
32.92,25,2736.0,358.0,7.1322,0,0,1,500301
37.37,25,2573.0,390.0,7.5165,0,0,0,361200
33.83,14,3215.0,464.0,4.1036,1,0,0,139900
33.67,16,10237.0,2116.0,3.812,0,0,0,218700
34.32,14,7521.0,1190.0,4.4724,0,0,0,211900
33.88,33,2942.0,523.0,4.5454,0,0,0,237100
37.87,49,2574.0,521.0,2.2805,0,1,0,174000
34.04,36,2115.0,478.0,2.481,0,0,0,147500
34.13,35,2015.0,362.0,2.2286,1,0,0,68800
34.05,28,1200.0,406.0,2.4875,0,0,0,181600
33.23,4,2124.0,277.0,4.1958,0,0,1,190100
35.36,9,1462.0,212.0,4.6482,1,0,0,95500
38.73,37,1876.0,287.0,3.2792,0,0,0,151600
37.32,19,3602.0,484.0,3.9471,1,0,0,101700
32.96,7,4389.0,482.0,4.4279,0,0,0,167900
38.44,29,2999.0,456.0,4.6587,0,0,0,196700
37.24,32,1621.0,251.0,6.3957,0,0,0,405700
35.37,14,2891.0,411.0,3.8441,1,0,0,87300
36.61,26,3663.0,719.0,2.8663,0,0,0,129200
33.71,26,1734.0,235.0,6.3,0,0,0,271700
34.07,21,4104.0,628.0,3.6553,1,0,0,113800
39.17,33,2233.0,92.0,2.0083,1,0,0,144100
36.86,28,1005.0,144.0,4.7271,0,0,0,176000
38.78,13,4684.0,783.0,2.3807,1,0,0,142900
33.98,33,1509.0,320.0,3.2375,0,0,0,162800
33.92,14,1935.0,328.0,2.6935,0,0,0,125300
37.48,36,2717.0,457.0,2.6769,0,1,0,157600
39.79,18,3205.0,532.0,2.867,1,0,0,103200
37.89,52,3006.0,355.0,7.566,0,1,0,371400
34.07,34,4794.0,753.0,4.1586,1,0,0,136300
34.28,41,2146.0,308.0,5.1977,0,0,1,358500
38.52,30,4602.0,899.0,1.6927,1,0,0,78600
34.06,15,8457.0,1075.0,2.8405,1,0,0,69900
33.99,25,3187.0,389.0,6.5517,0,0,0,311400
34.35,24,4491.0,778.0,3.5757,0,0,0,186300
33.94,18,2704.0,388.0,3.5578,1,0,0,85500
34.02,48,1934.0,318.0,4.5218,0,0,0,181300
35.24,6,96.0,21.0,3.425,1,0,0,65300
34.21,12,17619.0,2251.0,5.9756,0,0,1,302100
38.38,15,5037.0,743.0,2.6125,1,0,0,128900
35.24,40,341.0,71.0,2.65,1,0,0,92000
39.76,12,11752.0,1775.0,3.4142,1,0,0,112900
33.71,5,4634.0,598.0,7.8847,0,0,0,376000
37.88,37,3301.0,616.0,2.82,0,1,0,278100
33.66,19,5604.0,910.0,4.655,0,0,1,429500
34.17,25,6100.0,958.0,4.1081,0,0,0,287000
33.95,39,2700.0,528.0,3.2094,0,0,0,152500
34.06,34,3667.0,1055.0,2.2038,0,0,0,325300
33.83,27,2722.0,351.0,5.9163,0,0,0,231300
37.97,47,2855.0,479.0,1.95,1,0,0,66300
33.77,37,3407.0,698.0,2.6523,0,0,1,325300
37.74,52,2727.0,472.0,5.3196,0,1,0,324600
33.98,3,11047.0,856.0,7.0172,0,0,0,292700
38.09,48,1021.0,165.0,2.5417,0,1,0,88200
34.21,41,402.0,50.0,2.1929,0,0,0,153200
36.48,19,2629.0,428.0,3.8039,0,0,0,288700
37.29,32,3411.0,481.0,6.7631,0,0,0,344400
37.44,9,1096.0,142.0,8.9675,0,0,0,441300
36.35,22,2157.0,282.0,2.6365,1,0,0,69900
33.76,34,1260.0,201.0,5.1,0,0,0,193000
37.31,42,2873.0,511.0,2.655,1,0,0,75900
33.93,38,223.0,56.0,3.15,0,0,0,90300
37.08,20,1483.0,234.0,2.8556,0,0,1,177800
34.14,44,1932.0,216.0,11.2237,0,0,0,500301
37.69,36,2849.0,467.0,3.6021,0,1,0,196000
34.09,19,4306.0,688.0,3.1977,1,0,0,126500
34.09,32,3159.0,478.0,4.0177,1,0,0,177500
32.75,52,1487.0,201.0,3.3726,0,0,1,289900
36.73,7,3108.0,551.0,1.7007,1,0,0,225300
32.75,33,2594.0,567.0,2.5042,0,0,1,231600
37.57,34,5454.0,814.0,4.8556,0,0,1,249300
33.89,34,3598.0,593.0,6.648,0,0,0,500301
37.76,52,4810.0,756.0,3.6239,0,1,0,350300
34.03,33,5231.0,638.0,6.6308,1,0,0,230900
36.09,25,2219.0,315.0,3.0298,1,0,0,103700
36.86,20,1939.0,240.0,4.3,1,0,0,164900
35.23,5,286.0,56.0,2.8333,1,0,0,75300
34.24,20,8986.0,1188.0,6.2316,0,0,0,312200
34.07,52,2630.0,432.0,5.54,0,0,0,486700
33.04,17,1240.0,217.0,2.3463,1,0,0,61500
37.57,26,4101.0,694.0,2.3521,1,0,0,65700
37.27,16,3749.0,423.0,7.0064,0,0,0,305900
33.08,13,4116.0,435.0,7.8402,0,0,1,340600
33.99,26,3798.0,457.0,7.3778,0,0,0,334600
34.29,26,4597.0,870.0,2.2286,0,0,1,160800
33.05,14,2696.0,372.0,6.5513,0,0,1,241200
34.01,44,2404.0,365.0,4.8982,0,0,0,333800
33.86,35,1441.0,228.0,4.3288,0,0,0,184300
38.63,37,580.0,99.0,5.1194,1,0,0,141400
34.12,52,2006.0,406.0,3.6326,0,0,0,167900
36.69,12,656.0,149.0,2.5667,0,0,0,73200
37.67,24,2621.0,441.0,3.4857,1,0,0,98600
39.02,16,4525.0,510.0,2.0446,1,0,0,109700
36.85,12,948.0,164.0,3.1274,1,0,0,79800
33.95,5,9643.0,1150.0,5.5174,1,0,0,155800
32.71,34,2149.0,425.0,2.4164,0,0,1,139700
38.35,17,1862.0,250.0,2.5604,1,0,0,85100
37.32,26,1335.0,214.0,5.125,0,0,0,181300
37.55,50,2934.0,410.0,4.9406,0,0,1,500301
37.76,46,2706.0,468.0,4.5644,0,0,1,284400
32.96,21,2644.0,421.0,4.1177,1,0,0,107500
34.0,21,5476.0,812.0,3.8255,1,0,0,132400
36.8,34,2071.0,314.0,4.1088,1,0,0,88000
34.43,30,1616.0,325.0,2.8104,0,0,0,228400
34.65,17,4815.0,756.0,3.3441,1,0,0,140400
33.75,47,3899.0,557.0,7.6672,0,0,1,500301
36.78,37,2640.0,438.0,2.2784,1,0,0,71000
34.11,48,6051.0,1397.0,2.6974,0,0,0,411000
37.74,8,3254.0,417.0,8.2393,0,0,0,399600
34.06,45,1461.0,171.0,7.9447,0,0,0,500301
34.16,31,2698.0,474.0,4.0312,0,0,0,319700
34.02,22,4426.0,898.0,3.4746,0,0,0,349100
37.96,25,1580.0,235.0,6.6699,0,1,0,235800
33.2,29,1626.0,306.0,2.3272,0,0,1,99900
34.14,14,18294.0,2410.0,5.8198,1,0,0,245900
38.33,26,2268.0,364.0,3.3078,0,0,0,160700
34.01,41,953.0,207.0,2.8417,0,0,0,418500
38.43,17,2108.0,298.0,4.8588,0,0,0,196700
37.59,39,5841.0,1113.0,3.7412,0,0,1,354100
34.15,22,6135.0,1318.0,2.7167,0,0,1,192300
34.12,52,811.0,163.0,4.5344,0,0,0,162800
33.79,44,3007.0,592.0,3.4711,0,0,1,215700
33.96,42,999.0,177.0,2.337,0,0,0,92900
35.32,12,4205.0,662.0,3.6958,0,0,1,216100
33.9,36,1377.0,253.0,5.0426,0,0,0,243000
34.06,18,3330.0,703.0,2.6224,0,0,0,192600
34.06,39,2834.0,422.0,4.0857,0,0,0,246000
37.36,17,7749.0,1625.0,4.1464,0,0,0,239700
34.24,35,1818.0,287.0,6.4873,0,0,0,312400
37.71,36,4111.0,529.0,4.935,0,1,0,248900
34.21,17,4876.0,1054.0,2.725,0,0,0,175800
33.93,21,1125.0,277.0,1.7329,0,0,0,94400
38.16,8,2416.0,364.0,4.3109,1,0,0,126200
32.74,44,1971.0,298.0,4.3268,0,0,1,298900
40.72,28,4147.0,598.0,4.1095,0,0,0,120200
33.36,19,987.0,169.0,2.0727,1,0,0,50300
33.54,5,3243.0,403.0,7.918,0,0,0,341700
36.83,22,3241.0,457.0,4.8179,1,0,0,99900
33.68,8,6853.0,1371.0,3.6409,0,0,0,181600
33.68,8,30394.0,3361.0,5.6238,0,0,0,229200
34.42,25,3513.0,513.0,5.0007,0,0,0,169800
33.83,36,2343.0,352.0,5.6735,0,0,0,234700
37.75,36,861.0,93.0,5.6602,0,1,0,330300
33.51,17,2592.0,433.0,4.3388,0,0,0,120700
33.7,24,7039.0,1151.0,2.2014,0,0,0,83800
33.94,44,1368.0,247.0,1.9887,0,0,0,99900
34.16,46,1765.0,267.0,3.9705,1,0,0,286800
41.78,40,3935.0,553.0,2.0885,1,0,0,43800
33.75,48,2344.0,380.0,4.925,0,0,0,273700
37.8,52,967.0,186.0,2.2375,0,1,0,126900
37.7,23,2217.0,382.0,2.7113,0,1,0,214500
34.89,17,3143.0,401.0,1.9991,1,0,0,69400
37.53,18,3027.0,586.0,2.9198,0,0,0,236200
34.1,30,2570.0,416.0,4.5321,1,0,0,252500
33.81,13,5488.0,662.0,4.5273,1,0,0,295500
34.09,33,3704.0,793.0,2.5348,0,0,0,146900
37.34,8,7163.0,987.0,4.97,1,0,0,127900
37.94,26,1473.0,180.0,6.5296,1,0,0,292000
39.18,17,3364.0,189.0,3.8667,1,0,0,179500
33.89,36,1088.0,191.0,3.8687,0,0,0,121000
36.32,23,4136.0,636.0,3.6875,1,0,0,92800
34.08,38,510.0,140.0,2.2286,0,0,0,137800
36.97,13,3349.0,481.0,4.775,1,0,0,102700
39.13,26,1891.0,401.0,1.675,0,0,0,84700
32.79,44,2909.0,657.0,2.5663,0,0,1,123900
35.48,17,2868.0,380.0,2.1369,1,0,0,59700
37.68,28,3435.0,558.0,3.8489,1,0,0,106700
33.81,36,1461.0,214.0,4.2722,0,0,0,235900
38.11,42,2131.0,341.0,2.6241,0,1,0,99500
32.62,34,4614.0,681.0,4.5851,0,0,1,144800
36.16,18,1815.0,272.0,3.0792,1,0,0,85600
34.03,26,6006.0,676.0,6.4461,1,0,0,217400
35.29,29,2266.0,472.0,1.7492,0,0,1,223200
34.19,20,7293.0,1381.0,3.1646,0,0,0,221400
33.71,17,2058.0,432.0,3.0865,0,0,0,217000
37.98,4,1959.0,278.0,3.8714,1,0,0,149800
33.94,44,976.0,167.0,2.3,0,0,0,90600
36.82,22,5388.0,971.0,2.0708,1,0,0,53800
34.04,34,1646.0,268.0,4.325,0,0,0,147200
35.36,19,6148.0,831.0,4.9705,1,0,0,111000
33.96,42,1768.0,321.0,3.6214,0,0,0,149100
34.1,35,1134.0,203.0,2.8833,1,0,0,93800
37.77,52,2774.0,417.0,3.8114,0,1,0,151500
37.53,15,6616.0,1098.0,5.1047,0,0,1,438300
33.99,43,2774.0,545.0,3.1274,0,0,0,122800
37.99,18,3190.0,460.0,5.0566,1,0,0,142800
33.8,36,1208.0,176.0,4.6438,0,0,0,233900
37.33,30,2860.0,428.0,2.4484,1,0,0,81600
38.13,37,3787.0,539.0,4.3938,0,1,0,127200
36.42,15,1878.0,343.0,1.8875,1,0,0,56100
37.87,20,2096.0,253.0,8.2977,0,1,0,400300
37.67,15,2403.0,285.0,7.5639,0,0,0,332700
36.57,42,2750.0,436.0,2.8556,1,0,0,70000
34.08,32,6733.0,1117.0,3.5943,0,0,0,204700
38.54,13,5805.0,1059.0,3.2693,1,0,0,104700
34.16,46,3376.0,498.0,5.6272,1,0,0,330500
34.89,29,3149.0,446.0,3.29,1,0,0,69700
37.61,39,644.0,127.0,1.5857,1,0,0,60300
37.32,15,6191.0,982.0,5.9511,0,0,0,405100
34.29,8,5737.0,725.0,7.2454,0,0,0,276800
33.85,36,2316.0,358.0,5.1438,0,0,0,186000
38.7,9,6428.0,327.0,3.6125,0,0,1,295700
40.88,50,1108.0,187.0,2.5188,0,0,1,106100
37.32,39,2310.0,456.0,2.9818,0,0,0,185200
38.36,24,3064.0,574.0,2.4067,1,0,0,101400
37.79,41,1644.0,214.0,7.3875,0,1,0,241000
34.44,27,1533.0,283.0,3.1,0,0,1,353300
36.52,39,1086.0,224.0,1.8714,1,0,0,43300
33.97,16,77.0,4.0,8.0197,0,0,0,500301
33.82,25,3424.0,726.0,2.9368,0,0,0,176200
35.27,25,3716.0,591.0,2.8804,1,0,0,98200
36.71,25,635.0,71.0,4.7583,1,0,0,108600
37.61,26,2092.0,279.0,6.0239,1,0,0,430900
37.66,15,7366.0,1198.0,5.7221,0,0,1,285000
37.64,52,707.0,158.0,1.4875,1,0,0,90900
32.75,19,446.0,55.0,1.925,1,0,0,112800
33.98,52,1686.0,277.0,3.2432,0,0,0,94300
37.92,26,1998.0,274.0,6.495,0,1,0,265200
38.75,11,5191.0,623.0,4.6962,1,0,0,264700
33.97,29,3545.0,696.0,5.428,0,0,0,500301
34.06,32,1617.0,368.0,2.4061,0,0,0,215000
37.19,11,1487.0,191.0,4.5039,0,0,0,500301
33.84,18,4233.0,773.0,3.95,0,0,0,171700
33.74,23,3935.0,806.0,3.2386,0,0,1,260800
33.88,44,1575.0,237.0,5.0361,0,0,0,168000
33.1,13,6262.0,662.0,6.4868,0,0,0,320500
37.25,32,1842.0,284.0,6.3358,0,0,0,260400
38.68,20,1638.0,236.0,4.0426,1,0,0,135800
34.13,44,3037.0,517.0,2.1396,1,0,0,77400
33.83,17,4498.0,893.0,3.6006,0,0,0,186100
33.21,34,652.0,127.0,4.425,0,0,0,164900
33.61,36,3537.0,365.0,11.516,0,0,0,500301
38.54,47,2849.0,442.0,2.8639,1,0,0,123300
35.36,41,2307.0,388.0,4.2097,1,0,0,81600
34.06,27,3567.0,1104.0,1.8954,0,0,0,187800
36.25,21,1666.0,206.0,3.1365,1,0,0,90300
37.35,37,2080.0,261.0,7.8794,0,1,0,500301
32.85,26,1808.0,268.0,4.725,0,0,1,475300
34.43,35,1771.0,385.0,2.9205,0,0,0,319100
33.73,36,2020.0,306.0,5.3874,0,0,1,368800
38.42,14,6352.0,950.0,4.323,0,0,0,208700
34.22,19,10912.0,1595.0,6.297,0,0,0,229000
41.48,20,5077.0,660.0,3.023,1,0,0,79900
37.35,28,3735.0,473.0,7.7729,0,0,0,431900
33.23,5,24841.0,3510.0,4.4405,0,0,0,198800
37.33,52,3519.0,506.0,5.0768,0,0,0,301400
34.43,30,3147.0,576.0,2.8139,0,0,0,279800
37.53,27,3820.0,458.0,7.6081,0,0,1,464900
34.03,42,1285.0,288.0,1.5875,0,0,0,179500
33.95,35,1884.0,280.0,6.052,0,0,0,291300
38.68,15,5929.0,659.0,5.0083,1,0,0,213600
34.15,23,3848.0,614.0,4.2485,0,0,1,196900
35.55,13,6453.0,796.0,4.1019,0,0,1,271500
33.99,23,3905.0,555.0,6.0268,0,0,0,300600
34.18,52,4081.0,490.0,6.2009,1,0,0,376300
38.76,9,3071.0,374.0,4.3435,1,0,0,132900
34.11,29,10130.0,1061.0,14.247,0,0,0,500301
34.07,38,197.0,20.0,10.0066,0,0,0,182800
34.11,17,4120.0,621.0,5.1894,1,0,0,192000
34.06,9,4389.0,718.0,3.5604,1,0,0,93600
34.19,19,11272.0,1718.0,5.3016,0,0,1,218800
37.51,25,3844.0,504.0,5.7359,0,0,0,258600
33.81,37,1212.0,183.0,5.0845,0,0,0,231700
35.24,5,5217.0,725.0,5.3267,0,0,0,253600
32.78,25,2308.0,332.0,5.428,1,0,0,99900
37.62,32,3511.0,527.0,4.5468,0,1,0,221500
33.94,38,3037.0,562.0,1.8615,0,0,0,108900
33.83,13,4248.0,499.0,8.6818,0,0,0,377900
37.96,28,1459.0,252.0,3.9964,0,1,0,166000
37.67,18,1671.0,220.0,4.5969,1,0,0,163500
32.68,36,4611.0,728.0,2.3959,0,0,1,125300
33.87,16,2188.0,453.0,3.4205,0,0,0,174300
34.04,30,4209.0,691.0,2.8863,1,0,0,98600
37.81,30,330.0,52.0,6.6624,0,1,0,483600
34.58,13,3264.0,537.0,2.3547,1,0,0,102900
33.19,17,465.0,118.0,1.8625,0,0,1,162800
33.95,33,2344.0,376.0,3.9125,0,0,0,171100
37.35,35,1789.0,196.0,8.8888,0,0,0,500301
33.77,33,3119.0,456.0,5.3091,0,0,0,211800
36.86,7,7635.0,1045.0,4.0656,1,0,0,145300
41.28,15,3243.0,445.0,3.7519,1,0,0,129100
37.84,18,1827.0,194.0,11.9017,0,1,0,392900
33.93,35,1302.0,236.0,2.0344,0,0,0,147200
37.36,21,3148.0,689.0,4.2038,0,0,0,244100
33.92,26,572.0,59.0,4.0083,1,0,0,147800
32.72,38,1062.0,188.0,3.8938,0,0,1,125700
34.08,5,7134.0,1088.0,3.3587,1,0,0,143400
33.76,50,1081.0,165.0,5.0361,0,0,1,419100
38.75,21,5929.0,1045.0,2.8083,1,0,0,128800
37.63,31,3730.0,618.0,5.455,0,0,1,264200
33.86,36,1990.0,337.0,4.8774,0,0,0,182400
37.97,10,17534.0,2338.0,6.3666,0,1,0,272700
33.95,52,1011.0,166.0,4.425,0,0,0,174300
34.15,37,1621.0,279.0,3.5813,0,0,0,302000
38.07,4,18048.0,2168.0,6.1171,0,1,0,225500
35.42,52,589.0,16.0,10.3263,1,0,0,200300
37.98,16,1686.0,482.0,1.6894,0,1,0,156600
38.72,11,2726.0,418.0,4.2506,1,0,0,122500
38.65,25,3388.0,522.0,3.2016,1,0,0,160100
32.74,25,874.0,187.0,2.7524,0,0,1,90600
34.16,14,727.0,130.0,4.4875,0,0,0,275300
38.06,4,9610.0,1396.0,5.3969,0,1,0,174500
34.19,27,2192.0,244.0,7.0805,0,0,0,393200
40.47,16,4256.0,658.0,2.4496,1,0,0,98000
36.55,34,877.0,138.0,5.4788,0,0,0,270300
37.47,38,2877.0,474.0,3.1833,1,0,0,115500
32.7,42,2490.0,464.0,1.8057,0,0,1,86600
37.82,39,2802.0,315.0,12.1603,0,1,0,500301
37.44,52,2238.0,275.0,6.4655,0,1,0,500301
34.07,33,2027.0,301.0,4.0583,1,0,0,116600
34.2,46,1766.0,269.0,4.8,1,0,0,184500
34.13,30,2698.0,311.0,2.5449,1,0,0,93500
33.98,32,2273.0,476.0,1.9477,0,0,0,109200
33.57,16,4842.0,549.0,8.3082,0,0,0,286900
33.89,35,1197.0,185.0,3.8865,0,0,0,178300
34.17,42,1930.0,329.0,4.7408,0,0,0,216300
37.76,4,8314.0,1307.0,4.9932,0,0,0,356400
33.87,41,1020.0,170.0,7.122,0,0,1,500301
33.66,26,7087.0,1116.0,4.3341,0,0,0,243600
34.15,37,3070.0,401.0,5.7224,1,0,0,269800
37.76,52,3420.0,713.0,2.8933,0,1,0,359900
37.68,37,2619.0,448.0,2.835,0,1,0,174300
34.14,9,4367.0,490.0,8.7839,1,0,0,407000
33.69,4,3105.0,655.0,4.0174,0,0,0,275300
33.49,16,2677.0,382.0,4.6603,0,0,0,249100
39.56,14,2127.0,287.0,2.76,1,0,0,93300
37.45,29,1852.0,246.0,8.0932,0,0,1,470200
33.8,29,5354.0,959.0,3.4275,0,0,0,286700
33.98,20,12176.0,2159.0,3.553,0,0,0,187000
37.68,29,3356.0,460.0,5.2904,1,0,0,158400
37.8,52,2263.0,427.0,3.6643,0,1,0,420300
36.72,31,983.0,149.0,2.9875,1,0,0,154100
32.69,8,2857.0,390.0,4.8662,0,0,1,175800
38.68,35,1553.0,245.0,3.1333,1,0,0,103300
37.28,52,925.0,144.0,4.3208,0,0,0,262800
32.98,4,7465.0,983.0,7.9348,0,0,1,337300
35.37,44,729.0,121.0,1.7779,1,0,0,66300
38.5,37,3484.0,439.0,4.6125,1,0,0,276800
37.61,13,3912.0,555.0,4.1372,1,0,0,129600
35.48,18,2782.0,416.0,3.6438,0,0,0,176400
37.8,46,2279.0,332.0,4.5727,0,1,0,247200
32.74,26,2981.0,581.0,2.1103,0,0,1,125000
38.73,11,5533.0,616.0,8.0499,1,0,0,335100
35.26,26,2019.0,310.0,3.5464,0,0,1,208300
34.18,40,2647.0,526.0,3.3061,0,0,0,191100
37.95,45,1368.0,270.0,3.9719,0,1,0,134400
34.17,32,1846.0,296.0,3.3404,0,0,0,263100
34.04,50,2937.0,339.0,13.6036,0,0,0,500301
33.2,25,2046.0,386.0,2.7505,0,0,0,147800
34.1,21,10243.0,2036.0,3.5756,1,0,0,157100
40.86,25,1709.0,379.0,1.4742,0,0,1,75300
38.5,27,2966.0,415.0,4.388,1,0,0,97100
34.06,52,1390.0,354.0,1.4122,0,0,0,187800
33.75,35,4026.0,705.0,2.8898,1,0,0,76600
37.68,4,15739.0,2289.0,4.5471,1,0,0,162400
37.72,35,2566.0,392.0,4.1393,0,1,0,243800
33.72,19,9264.0,1075.0,3.8569,1,0,0,128300
37.98,23,3934.0,474.0,6.3289,0,1,0,218900
33.95,31,4068.0,435.0,7.7597,0,0,0,500301
34.17,52,2286.0,373.0,4.3385,1,0,0,266000
34.17,16,1751.0,357.0,3.4551,0,0,0,205300
35.34,34,2657.0,408.0,3.3486,1,0,0,68800
37.44,52,3585.0,421.0,6.9756,0,1,0,500301
33.88,35,1927.0,272.0,3.8893,0,0,0,276300
33.81,17,2578.0,412.0,4.0059,0,0,0,146600
34.21,25,1537.0,228.0,5.2234,0,0,0,241700
37.78,15,4212.0,611.0,3.6169,1,0,0,131500
37.98,52,2074.0,264.0,5.8083,0,1,0,372200
37.67,32,4748.0,740.0,2.9722,1,0,0,111800
33.99,45,1726.0,250.0,4.8478,0,0,0,188300
34.02,46,1919.0,366.0,2.4979,0,0,0,126000
36.55,19,3628.0,590.0,2.8141,1,0,0,67700
32.69,45,3766.0,562.0,4.8189,0,0,1,422500
37.76,48,3276.0,602.0,4.2758,0,1,0,348900
33.96,36,2363.0,311.0,4.8446,0,0,0,245000
37.89,33,5807.0,795.0,6.4275,0,1,0,424700
34.17,26,8040.0,1491.0,3.4929,0,0,0,265500
33.23,11,4494.0,727.0,3.4062,0,0,1,141300
34.07,21,864.0,82.0,5.1958,1,0,0,117800
36.99,41,3056.0,488.0,3.9902,0,0,1,233300
37.51,14,3495.0,509.0,1.698,1,0,0,104100
34.09,20,2958.0,458.0,3.5321,1,0,0,162800
37.8,17,3697.0,381.0,8.2168,0,0,0,356300
36.6,45,2661.0,429.0,3.3625,0,0,1,260600
33.97,43,3173.0,434.0,7.7897,0,0,0,362900
34.04,38,487.0,95.0,1.925,0,0,0,130000
34.12,35,2422.0,375.0,4.4875,1,0,0,275700
33.68,3,8564.0,1241.0,6.4395,0,0,0,358300
37.71,47,1278.0,166.0,4.5708,0,1,0,207400
37.54,39,1744.0,291.0,5.3081,0,0,1,298400
33.19,18,7468.0,1162.0,3.3704,0,0,1,151900
37.75,40,1521.0,261.0,2.1235,0,1,0,95500
32.8,21,3008.0,538.0,3.525,0,0,1,229700
37.41,18,1949.0,415.0,3.875,0,1,0,274300
38.64,19,6245.0,804.0,4.9302,1,0,0,195700
33.07,14,3096.0,407.0,6.7247,0,0,1,295400
38.59,18,6973.0,1305.0,2.9485,1,0,0,114800
37.95,14,7144.0,820.0,7.0371,1,0,0,267700
32.64,5,301.0,42.0,6.8151,0,0,1,282000
34.03,35,1775.0,308.0,4.2219,0,0,0,159800
37.76,52,2415.0,350.0,2.7659,0,1,0,95000
37.95,22,6388.0,1091.0,3.15,0,1,0,144900
38.93,38,2061.0,211.0,2.8625,0,0,1,165900
37.38,22,1630.0,340.0,2.5813,1,0,0,67600
